"","Tow-SpeciesID","TowID","Genus","Species","Total Number","Notes"
"12936",12546,4819,"Chrysaora","quinquecirrha",15,NA
"12937",12547,4819,"Menidia","menidia",47,NA
"12938",12548,4819,"Trinectes","maculatus",1,NA
"12939",12549,4819,"Menticirrhus","saxatilis",1,NA
"12940",12550,4819,"Fundulus","majalis",3,NA
"12941",12551,4820,"Chrysaora","quinquecirrha",40,NA
"12942",12552,4820,"Callinectes","sapidus",37,NA
"12943",12553,4820,"Fundulus","majalis",4,NA
"12944",12554,4820,"Menidia","menidia",33,NA
"12945",12555,4820,"Trinectes","maculatus",2,NA
"12946",12556,4820,"Menticirrhus","saxatilis",2,NA
"12947",12557,4821,"Chrysaora","quinquecirrha",10,NA
"12948",12558,4821,"Brevoortia","tyrannus",2,NA
"12949",12559,4821,"Menidia","menidia",22,NA
"12950",12560,4821,"Paralichthys","dentatus",1,NA
"12951",12561,4821,"Callinectes","sapidus",5,NA
"12952",12562,4822,"Sphoeroides","maculatus",1,NA
"12953",12563,4822,"Chrysaora","quinquecirrha",6,NA
"12954",12564,4822,"Mnemiopsis","leidyi",1,NA
"12955",12565,4822,"Callinectes","sapidus",2,NA
"12956",12566,4822,"Strongylura","marina",1,NA
"12957",12567,4822,"Anchoa","mitchilli",2,NA
"12958",12568,4822,"Pomatomus","saltatrix",1,NA
"12959",12569,4822,"Menidia","menidia",12,NA
"12960",12570,4823,"Anchoa","mitchilli",89,NA
"12961",12571,4823,"Menidia","menidia",20,NA
"12962",12572,4823,"Callinectes","sapidus",5,NA
"12963",12573,4823,"Mugil","curema",1,NA
"12964",12574,4823,"Bairdiella","chrysoura",1,NA
"12965",12575,4823,"Brevoortia","tyrannus",1,NA
"12966",12576,4824,"Opsanus","tau",1,NA
"12967",12577,4824,"Anchoa","mitchilli",3,NA
"12968",12578,4824,"Callinectes","sapidus",6,NA
"12969",12579,4824,"Fundulus","majalis",3,NA
"12970",12580,4824,"Menidia","menidia",5,NA
"12971",12581,4825,"Anchoa","mitchilli",375,NA
"12972",12582,4825,"Menidia","menidia",1,NA
"12973",12583,4825,"Brevoortia","tyrannus",3,NA
"12974",12584,4825,"Anchoa","hepsetus",3,NA
"12975",12585,4825,"Pomatomus","saltatrix",4,NA
"12976",12586,4825,"Opsanus","tau",1,NA
"12977",12587,4825,"Callinectes","sapidus",1,NA
"12978",12588,4826,"Callinectes","sapidus",10,NA
"12979",12589,4826,"Paralichthys","dentatus",1,NA
"12980",12590,4826,"Menidia","menidia",21,NA
"12981",12591,4826,"Anchoa","mitchilli",23,NA
"12982",12592,4826,"Mugil","curema",1,NA
"12983",12593,4827,"Menidia","menidia",8,NA
"12984",12594,4827,"Pomatomus","saltatrix",1,NA
"12985",12595,4828,"Strongylura","marina",2,NA
"12986",12596,4828,"Menidia","menidia",5,NA
"12987",12597,4829,"Chrysaora","quinquecirrha",584,NA
"12988",12598,4829,"Strongylura","marina",3,NA
"12989",12599,4829,"Callinectes","sapidus",2,NA
"12990",12600,4829,"Fundulus","majalis",1,NA
"12991",12601,4829,"Menidia","menidia",128,NA
"12992",12602,4830,"Chrysaora","quinquecirrha",243,NA
"12993",12603,4830,"Strongylura","marina",1,NA
"12994",12604,4830,"Menidia","menidia",8,NA
"12995",12605,4831,"Strongylura","marina",1,NA
"12996",12606,4831,"Anchoa","mitchilli",1,NA
"12997",12607,4831,"Anchoa","hepsetus",5,NA
"12998",12608,4831,"Menidia","menidia",4,NA
"12999",12609,4831,"Bougainvillia","sp.",1,NA
"13000",12610,4832,"Mnemiopsis","leidyi",2,NA
"13001",12611,4832,"Callinectes","sapidus",1,NA
"13002",12612,4832,"Strongylura","marina",1,NA
"13003",12613,4832,"Menidia","menidia",1,NA
"13004",12614,4833,"Menidia","menidia",64,NA
"13005",12615,4833,"Callinectes","sapidus",1,NA
"13006",12616,4834,"Opsanus","tau",1,NA
"13007",12617,4834,"Mnemiopsis","leidyi",4,NA
"13008",12618,4834,"Menidia","menidia",17,NA
"13009",12619,4834,"Callinectes","sapidus",3,NA
"13010",12620,4834,"Strongylura","marina",1,NA
"13011",12621,4834,"Gobiesox","strumosus",1,NA
"13012",12624,4835,"Menidia","menidia",16,NA
"13013",12625,4835,"Fundulus","majalis",4,NA
"13014",12626,4835,"Brevoortia","tyrannus",20,NA
"13015",12627,4835,"Anchoa","mitchilli",8,NA
"13016",12628,4835,"Syngnathus","fuscus",1,NA
"13017",12629,4835,"Chrysaora","quinquecirrha",2,NA
"13018",12630,4835,"Alosa","pseudoharengus",1,NA
"13019",12631,4835,"Bairdiella","chrysoura",8,NA
"13020",12632,4836,"Menidia","menidia",25,NA
"13021",12633,4836,"Anchoa","mitchilli",2,NA
"13022",12634,4836,"Bairdiella","chrysoura",2,NA
"13023",12635,4837,"Strongylura","marina",3,NA
"13024",12636,4837,"Menidia","menidia",55,NA
"13025",12637,4837,"Mnemiopsis","leidyi",1,NA
"13026",12638,4837,"Syngnathus","fuscus",1,NA
"13027",12639,4838,"Mnemiopsis","leidyi",2,NA
"13028",12640,4838,"Bairdiella","chrysoura",18,NA
"13029",12641,4838,"Menidia","menidia",30,NA
"13030",12642,4838,"Anchoa","hepsetus",2,NA
"13031",12643,4838,"Gobiesox","strumosus",1,NA
"13032",12644,4838,"Anchoa","mitchilli",3,NA
"13033",12645,4838,"Syngnathus","fuscus",1,NA
"13034",12646,4839,"Menidia","menidia",29,NA
"13035",12647,4839,"Mnemiopsis","leidyi",3,NA
"13036",12648,4839,"Pomatomus","saltatrix",1,NA
"13037",12649,4840,"Pomatomus","saltatrix",1,NA
"13038",12650,4840,"Menidia","menidia",45,NA
"13039",12651,4840,"Mnemiopsis","leidyi",1,NA
"13040",12652,4841,"Callinectes","sapidus",19,NA
"13041",12653,4841,"Menidia","menidia",167,NA
"13042",12654,4841,"Trinectes","maculatus",2,NA
"13043",12655,4841,"Mnemiopsis","leidyi",5,NA
"13044",12656,4842,"Callinectes","sapidus",16,NA
"13045",12657,4842,"Gobiesox","strumosus",1,NA
"13046",12658,4842,"Anchoa","mitchilli",5,NA
"13047",12659,4842,"Mnemiopsis","leidyi",2,NA
"13048",12660,4842,"Anchoa","hepsetus",2,NA
"13049",12661,4842,"Menidia","menidia",5,NA
"13050",12662,4843,"Syngnathus","fuscus",1,NA
"13051",12663,4843,"Callinectes","sapidus",9,NA
"13052",12664,4843,"Opsanus","tau",1,NA
"13053",12665,4843,"Menidia","menidia",43,NA
"13054",12666,4843,"Fundulus","majalis",1,NA
"13055",12667,4843,"Paralichthys","dentatus",1,NA
"13056",12668,4844,"Syngnathus","fuscus",1,NA
"13057",12669,4844,"Fundulus","majalis",10,NA
"13058",12670,4844,"Callinectes","sapidus",19,NA
"13059",12671,4844,"Opsanus","tau",1,NA
"13060",12672,4844,"Mnemiopsis","leidyi",1,NA
"13061",12673,4844,"Menidia","menidia",43,NA
"13062",12674,4844,"Chasmodes","bosquianus",1,NA
"13063",12675,4845,"Callinectes","sapidus",4,NA
"13064",12676,4845,"Paralichthys","dentatus",1,NA
"13065",12677,4845,"Menidia","menidia",206,NA
"13066",12678,4845,"Mnemiopsis","leidyi",1,NA
"13067",12679,4845,"Anchoa","hepsetus",1,NA
"13068",12680,4845,"Caranx","hippos",1,NA
"13069",12681,4846,"Menidia","menidia",51,NA
"13070",12682,4846,"Callinectes","sapidus",2,NA
"13071",12683,4846,"Mnemiopsis","leidyi",1,NA
"13072",12684,4846,"Libinia","dubia",1,NA
"13073",12685,4846,"Anchoa","hepsetus",1,NA
"13074",12686,4847,"Callinectes","sapidus",15,NA
"13075",12687,4847,"Menidia","menidia",264,NA
"13076",12688,4847,"Fundulus","majalis",1,NA
"13077",12689,4847,"Gobiosoma","bosc",1,NA
"13078",12690,4847,"Trachinotus","falcatus",3,NA
"13079",12691,4847,"Anchoa","hepsetus",2,NA
"13080",12692,4848,"Strongylura","marina",1,NA
"13081",12693,4848,"Callinectes","sapidus",3,NA
"13082",12694,4848,"Caranx","hippos",1,NA
"13083",12695,4848,"Mugil","curema",1,NA
"13084",12696,4848,"Menidia","menidia",29,NA
"13085",12697,4848,"Anchoa","hepsetus",3,NA
"13086",12698,4849,"Opsanus","tau",2,NA
"13087",12699,4849,"Syngnathus","fuscus",1,NA
"13088",12700,4849,"Menidia","menidia",83,NA
"13089",12701,4849,"Callinectes","sapidus",3,NA
"13090",12702,4849,"Mnemiopsis","leidyi",1,NA
"13091",12703,4849,"Gobiesox","strumosus",1,NA
"13092",12704,4849,"Caranx","hippos",1,NA
"13093",12705,4850,"Menidia","menidia",25,NA
"13094",12706,4850,"Mnemiopsis","leidyi",1,NA
"13095",12707,4850,"Callinectes","sapidus",1,NA
"13096",12708,4850,"Syngnathus","fuscus",1,NA
"13097",12709,4850,"Chasmodes","bosquianus",1,NA
"13098",12710,4851,"Mnemiopsis","leidyi",4,NA
"13099",12711,4851,"Chrysaora","quinquecirrha",1,NA
"13100",12712,4851,"Callinectes","sapidus",1,NA
"13101",12713,4852,"Strongylura","marina",1,NA
"13102",12714,4852,"Mnemiopsis","leidyi",7,NA
"13103",12715,4629,"Menidia","menidia",93,NA
"13104",12716,4843,"Rhacostoma","atlanticum",1,NA
"13105",12717,4844,"Rhacostoma","atlanticum",1,NA
"13106",12718,4849,"Rhacostoma","atlanticum",1,NA
"13107",12719,4850,"Rhacostoma","atlanticum",2,NA
"13108",12720,4834,"Rhacostoma","atlanticum",1,NA
"13109",12721,4853,"Callinectes","sapidus",33,NA
"13110",12722,4853,"Menidia","menidia",172,NA
"13111",12723,4853,"Fundulus","majalis",9,NA
"13112",12724,4853,"Trinectes","maculatus",2,NA
"13113",12725,4853,"Anchoa","mitchilli",1,NA
"13114",12726,4853,"Morone","americana",9,NA
"13115",12727,4854,"Callinectes","sapidus",19,NA
"13116",12728,4854,"Menidia","menidia",90,NA
"13117",12729,4854,"Fundulus","majalis",1,NA
"13118",12730,4854,"Trinectes","maculatus",1,NA
"13119",12731,4854,"Gobiesox","strumosus",2,NA
"13120",12732,4854,"Morone","americana",3,NA
"13121",12733,4855,"Mnemiopsis","leidyi",27,NA
"13122",12734,4855,"Menidia","menidia",33,NA
"13123",12735,4855,"Callinectes","sapidus",5,NA
"13124",12736,4855,"Syngnathus","fuscus",2,NA
"13125",12737,4855,"Bairdiella","chrysoura",4,NA
"13126",12738,4855,"Anchoa","mitchilli",1,NA
"13127",12739,4855,"Brevoortia","tyrannus",3,NA
"13128",12740,4856,"Callinectes","sapidus",6,NA
"13129",12741,4856,"Mnemiopsis","leidyi",5,NA
"13130",12742,4856,"Syngnathus","fuscus",1,NA
"13131",12743,4856,"Anchoa","mitchilli",2,NA
"13132",12744,4856,"Menidia","menidia",15,NA
"13133",12745,4856,"Opsanus","tau",1,NA
"13134",12746,4857,"Mnemiopsis","leidyi",1,NA
"13135",12747,4857,"Bairdiella","chrysoura",26,NA
"13136",12748,4857,"Syngnathus","fuscus",1,NA
"13137",12749,4857,"Anguilla","rostrata",1,NA
"13138",12750,4857,"Anchoa","mitchilli",3,NA
"13139",12751,4857,"Menidia","menidia",65,NA
"13140",12752,4858,"Mnemiopsis","leidyi",1,NA
"13141",12753,4858,"Gobiosoma","bosc",1,NA
"13142",12754,4858,"Syngnathus","fuscus",1,NA
"13143",12755,4858,"Anchoa","mitchilli",1,NA
"13144",12756,4858,"Callinectes","sapidus",2,NA
"13145",12757,4858,"Bairdiella","chrysoura",64,NA
"13146",12758,4858,"Menidia","menidia",34,NA
"13147",12759,4858,"Membras","martinica",2,NA
"13148",12760,4859,"Brevoortia","tyrannus",2,NA
"13149",12761,4859,"Bairdiella","chrysoura",1,NA
"13150",12762,4859,"Menidia","menidia",71,NA
"13151",12763,4859,"Mnemiopsis","leidyi",1,NA
"13152",12764,4860,"Menidia","menidia",41,NA
"13153",12765,4860,"Mnemiopsis","leidyi",1,NA
"13154",12766,4861,"Brevoortia","tyrannus",7,NA
"13155",12767,4861,"Fundulus","majalis",15,NA
"13156",12768,4861,"Opsanus","tau",1,NA
"13157",12769,4861,"Mugil","curema",3,NA
"13158",12770,4861,"Syngnathus","fuscus",1,NA
"13159",12771,4861,"Mnemiopsis","leidyi",5,NA
"13160",12772,4861,"Paralichthys","dentatus",1,NA
"13161",12773,4861,"Pomatomus","saltatrix",1,NA
"13162",12774,4861,"Menidia","menidia",25,NA
"13163",12775,4861,"Callinectes","sapidus",3,NA
"13164",12776,4861,"Chasmodes","bosquianus",1,NA
"13165",12777,4862,"Menidia","menidia",64,NA
"13166",12778,4862,"Mnemiopsis","leidyi",202,NA
"13167",12779,4862,"Callinectes","sapidus",7,NA
"13168",12780,4862,"Anchoa","hepsetus",1,NA
"13169",12781,4862,"Fundulus","majalis",3,NA
"13170",12782,4862,"Brevoortia","tyrannus",2,NA
"13171",12783,4862,"Lagodon","rhomboides",1,NA
"13172",12784,4862,"Chasmodes","bosquianus",1,NA
"13173",12785,4862,"Strongylura","marina",1,NA
"13174",12786,4862,"Bairdiella","chrysoura",1,NA
"13175",12787,4862,"Gobiesox","strumosus",1,NA
"13176",12788,4863,"Mnemiopsis","leidyi",189,NA
"13177",12789,4863,"Menidia","menidia",53,NA
"13178",12790,4863,"Opsanus","tau",1,NA
"13179",12791,4863,"Callinectes","sapidus",2,NA
"13180",12792,4864,"Mnemiopsis","leidyi",16,NA
"13181",12793,4864,"Bougainvillia","sp.",1,NA
"13182",12794,4864,"Callinectes","sapidus",3,NA
"13183",12795,4864,"Menidia","menidia",8,NA
"13184",12796,4864,"Brevoortia","tyrannus",1,NA
"13185",12797,4865,"Fundulus","majalis",12,NA
"13186",12798,4865,"Menidia","menidia",104,NA
"13187",12799,4865,"Chasmodes","bosquianus",1,NA
"13188",12800,4865,"Lagodon","rhomboides",1,NA
"13189",12801,4865,"Pseudopleuronectes","americanus",1,NA
"13190",12802,4865,"Callinectes","sapidus",1,NA
"13191",12803,4866,"Fundulus","majalis",19,NA
"13192",12804,4866,"Callinectes","sapidus",2,NA
"13193",12805,4866,"Menidia","menidia",128,NA
"13194",12806,4866,"Mnemiopsis","leidyi",1,NA
"13195",12807,4867,"Morone","saxatilis",1,NA
"13196",12808,4867,"Pomatomus","saltatrix",1,NA
"13197",12809,4867,"Mnemiopsis","leidyi",13,NA
"13198",12810,4867,"Fundulus","majalis",26,NA
"13199",12811,4867,"Menidia","menidia",82,NA
"13200",12812,4867,"Callinectes","sapidus",2,NA
"13201",12813,4868,"Mnemiopsis","leidyi",59,NA
"13202",12814,4868,"Menidia","menidia",8,NA
"13203",12815,4868,"Fundulus","majalis",1,NA
"13204",12816,4869,"Mnemiopsis","leidyi",8,NA
"13205",12817,4869,"Bougainvillia","sp.",1,NA
"13206",12818,4869,"Menidia","menidia",39,NA
"13207",12819,4869,"Fundulus","majalis",6,NA
"13208",12820,4870,"Mnemiopsis","leidyi",15,NA
"13209",12821,4870,"Bougainvillia","sp.",9,NA
"13210",12822,4871,"Callinectes","sapidus",13,NA
"13211",12823,4871,"Anchoa","mitchilli",9,NA
"13212",12824,4871,"Menidia","menidia",43,NA
"13213",12825,4871,"Fundulus","majalis",7,NA
"13214",12826,4872,"Callinectes","sapidus",11,NA
"13215",12827,4872,"Gobiosoma","bosc",1,NA
"13216",12828,4872,"Menidia","menidia",16,NA
"13217",12829,4872,"Fundulus","majalis",5,NA
"13218",12830,4872,"Anchoa","mitchilli",3,NA
"13219",12831,4873,"Strongylura","marina",2,NA
"13220",12832,4873,"Mnemiopsis","leidyi",1,NA
"13221",12833,4873,"Callinectes","sapidus",1,NA
"13222",12834,4874,"Callinectes","sapidus",4,NA
"13223",12835,4874,"Mnemiopsis","leidyi",2,NA
"13224",12836,4874,"Menidia","menidia",7,NA
"13225",12837,4874,"Anchoa","hepsetus",3,NA
"13226",12838,4874,"Pomatomus","saltatrix",4,NA
"13227",12839,4874,"Syngnathus","fuscus",1,NA
"13228",12840,4875,"Menidia","menidia",102,NA
"13229",12841,4876,"Callinectes","sapidus",1,NA
"13230",12842,4876,"Strongylura","marina",1,NA
"13231",12843,4877,"Chrysaora","quinquecirrha",92,NA
"13232",12844,4877,"Mnemiopsis","leidyi",18,NA
"13233",12845,4877,"Menidia","menidia",87,NA
"13234",12846,4877,"Callinectes","sapidus",2,NA
"13235",12847,4877,"Anchoa","hepsetus",1,NA
"13236",12848,4878,"Chrysaora","quinquecirrha",40,NA
"13237",12849,4878,"Mnemiopsis","leidyi",28,NA
"13238",12850,4878,"Callinectes","sapidus",9,NA
"13239",12851,4879,"Menidia","menidia",16,NA
"13240",12852,4879,"Callinectes","sapidus",4,NA
"13241",12853,4879,"Anchoa","mitchilli",16,NA
"13242",12854,4879,"Pomatomus","saltatrix",1,NA
"13243",12855,4879,"Membras","martinica",1,NA
"13244",12856,4880,"Anchoa","mitchilli",5,NA
"13245",12857,4880,"Mnemiopsis","leidyi",1,NA
"13246",12858,4880,"Bougainvillia","sp.",1,NA
"13247",12859,4880,"Pomatomus","saltatrix",1,NA
"13248",12860,4881,"Brevoortia","tyrannus",12,NA
"13249",12861,4881,"Anchoa","mitchilli",2988,NA
"13250",12862,4881,"Mnemiopsis","leidyi",57,NA
"13251",12863,4881,"Anchoa","hepsetus",3,NA
"13252",12864,4881,"Callinectes","sapidus",2,NA
"13253",12865,4881,"Strongylura","marina",2,NA
"13254",12866,4881,"Menidia","menidia",6,NA
"13255",12867,4881,"Pomatomus","saltatrix",3,NA
"13256",12877,4884,"Bairdiella","chrysoura",54,NA
"13257",12878,4884,"Anchoa","mitchilli",1286,NA
"13258",12879,4884,"Mnemiopsis","leidyi",4,NA
"13259",12880,4884,"Callinectes","sapidus",5,NA
"13260",12881,4884,"Pomatomus","saltatrix",2,NA
"13261",12882,4884,"Anchoa","hepsetus",2,NA
"13262",12883,4884,"Mugil","curema",1,NA
"13263",12884,4884,"Menidia","menidia",2,NA
"13264",12885,4885,"Mnemiopsis","leidyi",4,NA
"13265",12886,4886,"Menidia","menidia",29,NA
"13266",12887,4887,"Mnemiopsis","leidyi",16,NA
"13267",12888,4887,"Menidia","menidia",129,NA
"13268",12889,4887,"Callinectes","sapidus",26,NA
"13269",12890,4887,"Trinectes","maculatus",3,NA
"13270",12891,4887,"Anchoa","mitchilli",1,NA
"13271",12892,4887,"Fundulus","majalis",2,NA
"13272",12893,4887,"Fundulus","diaphanus",23,NA
"13273",12894,4887,"Morone","americana",1,NA
"13274",12895,4887,"Gobiesox","strumosus",1,NA
"13275",12896,4887,"Anchoa","hepsetus",1,NA
"13276",12897,4888,"Mnemiopsis","leidyi",9,NA
"13277",12898,4888,"Callinectes","sapidus",11,NA
"13278",12899,4888,"Fundulus","diaphanus",12,NA
"13279",12900,4888,"Menidia","menidia",70,NA
"13280",12901,4888,"Anchoa","mitchilli",4,NA
"13281",12902,4888,"Trinectes","maculatus",1,NA
"13282",12903,4889,"Mnemiopsis","leidyi",48,NA
"13283",12904,4889,"Pogonias","cromis",2,NA
"13284",12905,4889,"Brevoortia","tyrannus",1,NA
"13285",12906,4889,"Callinectes","sapidus",13,NA
"13286",12907,4889,"Menidia","menidia",1,NA
"13287",12908,4889,"Fundulus","diaphanus",1,NA
"13288",12909,4889,"Fundulus","majalis",1,NA
"13289",12910,4890,"Sphoeroides","maculatus",1,NA
"13290",12911,4890,"Mnemiopsis","leidyi",11,NA
"13291",12912,4890,"Callinectes","sapidus",8,NA
"13292",12913,4890,"Anchoa","mitchilli",10,NA
"13293",12914,4890,"Anchoa","hepsetus",2,NA
"13294",12915,4890,"Menidia","menidia",5,NA
"13295",12916,4890,"Fundulus","majalis",2,NA
"13296",12917,4891,"Brevoortia","tyrannus",1,NA
"13297",12918,4891,"Mnemiopsis","leidyi",16,NA
"13298",12919,4891,"Anchoa","mitchilli",8,NA
"13299",12920,4891,"Anchoa","hepsetus",2,NA
"13300",12921,4891,"Menidia","menidia",20,NA
"13301",12922,4891,"Callinectes","sapidus",2,NA
"13302",12923,4892,"Mnemiopsis","leidyi",31,NA
"13303",12924,4892,"Menidia","menidia",21,NA
"13304",12925,4892,"Anchoa","mitchilli",2,NA
"13305",12926,4892,"Callinectes","sapidus",1,NA
"13306",12927,4892,"Anchoa","hepsetus",2,NA
"13307",12928,4893,"Mnemiopsis","leidyi",121,NA
"13308",12929,4893,"Anchoa","mitchilli",6,NA
"13309",12930,4893,"Menidia","menidia",4,NA
"13310",12931,4893,"Anchoa","hepsetus",1,NA
"13311",12932,4893,"Membras","martinica",13,NA
"13312",12933,4894,"Mnemiopsis","leidyi",38,NA
"13313",12934,4894,"Menidia","menidia",4,NA
"13314",12935,4894,"Bougainvillia","sp.",1,NA
"13315",12936,4894,"Anchoa","hepsetus",1,NA
"13316",12937,4894,"Fundulus","majalis",1,NA
"13317",12938,4894,"Anchoa","mitchilli",12,NA
"13318",12939,4894,"Membras","martinica",1,NA
"13319",12940,4895,"Mnemiopsis","leidyi",179,NA
"13320",12941,4895,"Chrysaora","quinquecirrha",28,NA
"13321",12942,4895,"Menidia","menidia",24,NA
"13322",12943,4895,"Anchoa","mitchilli",5,NA
"13323",12944,4895,"Callinectes","sapidus",5,NA
"13324",12945,4895,"Paralichthys","dentatus",1,NA
"13325",12946,4896,"Chrysaora","quinquecirrha",15,NA
"13326",12947,4896,"Mnemiopsis","leidyi",136,NA
"13327",12948,4896,"Menidia","menidia",62,NA
"13328",12949,4896,"Anchoa","mitchilli",1,NA
"13329",12950,4896,"Callinectes","sapidus",1,NA
"13330",12951,4897,"Mnemiopsis","leidyi",10,NA
"13331",12952,4897,"Anchoa","mitchilli",2,NA
"13332",12953,4897,"Fundulus","majalis",1,NA
"13333",12954,4897,"Pomatomus","saltatrix",1,NA
"13334",12955,4897,"Anchoa","hepsetus",7,NA
"13335",12956,4897,"Menidia","menidia",2,NA
"13336",12957,4897,"Callinectes","sapidus",1,NA
"13337",12958,4898,"Menidia","menidia",52,NA
"13338",12959,4898,"Mnemiopsis","leidyi",8,NA
"13339",12960,4898,"Callinectes","sapidus",2,NA
"13340",12961,4898,"Anchoa","mitchilli",2,NA
"13341",12962,4899,"Callinectes","sapidus",2,NA
"13342",12963,4899,"Mnemiopsis","leidyi",4,NA
"13343",12964,4899,"Bairdiella","chrysoura",20,NA
"13344",12965,4899,"Menidia","menidia",129,NA
"13345",12966,4899,"Tautoga","onitis",1,NA
"13346",12967,4899,"Fundulus","majalis",17,NA
"13347",12968,4900,"Callinectes","sapidus",10,NA
"13348",12969,4900,"Mnemiopsis","leidyi",7,NA
"13349",12970,4900,"Menidia","menidia",195,NA
"13350",12971,4900,"Bairdiella","chrysoura",3,NA
"13351",12972,4900,"Opsanus","tau",1,NA
"13352",12973,4901,"Mnemiopsis","leidyi",19,NA
"13353",12974,4901,"Syngnathus","fuscus",1,NA
"13354",12975,4901,"Callinectes","sapidus",2,NA
"13355",12976,4901,"Menidia","menidia",13,NA
"13356",12977,4902,"Mnemiopsis","leidyi",16,NA
"13357",12978,4902,"Bairdiella","chrysoura",1,NA
"13358",12979,4902,"Syngnathus","fuscus",2,NA
"13359",12980,4902,"Menidia","menidia",35,NA
"13360",12981,4902,"Callinectes","sapidus",1,NA
"13361",12982,4903,"Fundulus","heteroclitus",1,NA
"13362",12983,4903,"Paralichthys","dentatus",1,NA
"13363",12984,4903,"Mnemiopsis","leidyi",3,NA
"13364",12985,4903,"Syngnathus","fuscus",1,NA
"13365",12986,4903,"Menidia","menidia",68,NA
"13366",12987,4903,"Gobiosoma","bosc",1,NA
"13367",12988,4903,"Callinectes","sapidus",1,NA
"13368",12989,4904,"Syngnathus","fuscus",1,NA
"13369",12990,4904,"Mnemiopsis","leidyi",5,NA
"13370",12991,4904,"Callinectes","sapidus",6,NA
